"geoid.msa","ntdid"
20220,"7011"
20220,"7011"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
43580,"7012"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
47940,"7013"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
45820,"7014"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
48620,"7015"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
17860,"7016"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7018"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7019"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
26980,"7030"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
41140,"7032"
NA,"7033"
NA,"7033"
NA,"7033"
NA,"7033"
NA,"7033"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
28140,"7035"
NA,"7036"
NA,"7037"
27900,"7040"
27900,"7040"
27900,"7040"
27900,"7040"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
11180,"7041"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
27620,"7043"
NA,"7044"
NA,"7044"
NA,"7044"
NA,"7044"
NA,"7044"
26980,"7045"
26980,"7045"
26980,"7045"
26980,"7045"
26980,"7045"
26980,"7045"
28140,"7046"
28140,"7046"
28140,"7046"
28140,"7046"
28140,"7047"
28140,"7047"
28140,"7047"
28140,"7047"
28140,"7047"
29940,"7048"
29940,"7048"
29940,"7048"
29940,"7048"
29940,"7048"
19340,"7049"
19340,"7049"
16020,"7050"
16020,"7050"
16020,"7050"
16020,"7051"
16020,"7051"
24260,"7052"
24260,"7052"
24260,"7052"
31740,"7053"
31740,"7053"
31740,"7053"
48620,"7054"
48620,"7054"
48620,"7055"
48620,"7055"
48620,"7056"
48620,"7056"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
41620,"8001"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
43620,"8002"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
22020,"8003"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
13740,"8004"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
17820,"8005"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
19740,"8006"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
39380,"8007"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
24220,"8008"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
33540,"8009"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
24540,"8010"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
22660,"8011"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
24500,"8012"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
16220,"8013"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
39660,"8014"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
24300,"8016"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
13900,"8019"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
16940,"8020"
NA,"8021"
NA,"8021"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
22660,"8025"
41100,"8026"
41100,"8026"
41100,"8026"
41100,"8026"
NA,"8027"
NA,"8027"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
30860,"8028"
22660,"8106"
22660,"8106"
22660,"8106"
22660,"8106"
22660,"8106"
22660,"8106"
22660,"8106"
33540,"8107"
33540,"8107"
33540,"8107"
33540,"8107"
33540,"8107"
33540,"8107"
33540,"8107"
NA,"8108"
NA,"8108"
NA,"8108"
19740,"8109"
19740,"8109"
19740,"8109"
19740,"8109"
22020,"8110"
22020,"8110"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
39900,"9001"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
46520,"9002"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
41860,"9003"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
12540,"9004"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
42100,"9006"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
33700,"9007"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
31080,"9008"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
41860,"9009"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
31080,"9010"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
44700,"9012"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
41940,"9013"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
NA,"9014"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9015"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
41860,"9016"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
42220,"9017"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
40900,"9019"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
42200,"9020"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9022"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9023"
31080,"9024"
31080,"9024"
31080,"9024"
31080,"9024"
31080,"9024"
31080,"9024"
31080,"9024"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
41740,"9026"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
23420,"9027"
NA,"9028"
NA,"9028"
NA,"9028"
NA,"9028"
NA,"9028"
NA,"9028"
NA,"9028"
NA,"9028"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
40140,"9029"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
41740,"9030"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
40140,"9031"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
38060,"9032"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
46060,"9033"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
38060,"9034"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
37100,"9035"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9036"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9039"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9041"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9042"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9043"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
31080,"9044"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
29820,"9045"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
37100,"9050"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
40140,"9052"
NA,"9054"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
49700,"9061"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41500,"9062"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
41860,"9078"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9079"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
40140,"9086"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
42200,"9087"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
NA,"9088"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
42220,"9089"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
40900,"9090"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
47300,"9091"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
46700,"9092"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
39820,"9093"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
41740,"9095"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9119"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
31080,"9121"
38060,"9131"
38060,"9131"
38060,"9131"
38060,"9131"
38060,"9131"
38060,"9131"
38060,"9131"
38060,"9131"
NA,"9132"
NA,"9132"
NA,"9132"
NA,"9132"
NA,"9132"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
41860,"9134"
NA,"9135"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
38060,"9136"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
NA,"9137"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
38060,"9140"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
40900,"9142"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
41860,"9144"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9146"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
31080,"9147"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
40140,"9148"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
42200,"9149"
NA,"9150"
NA,"9150"
NA,"9150"
NA,"9150"
NA,"9150"
NA,"9150"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9151"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
31080,"9154"
46700,"9155"
46700,"9155"
46700,"9155"
46700,"9155"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
42020,"9156"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
31080,"9157"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9159"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9161"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
41860,"9162"
37100,"9163"
37100,"9163"
37100,"9163"
37100,"9163"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9164"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
37100,"9165"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
31080,"9166"
40900,"9167"
40900,"9167"
40900,"9167"
40900,"9167"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
40900,"9168"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
38060,"9169"
NA,"9170"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
31080,"9171"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
NA,"9172"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
32900,"9173"
NA,"9174"
NA,"9174"
NA,"9174"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
44700,"9175"
NA,"9176"
NA,"9176"
NA,"9176"
NA,"9176"
NA,"9176"
NA,"9176"
NA,"9176"
NA,"9180"
NA,"9180"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
44700,"9182"
NA,"9185"
NA,"9186"
NA,"9186"
NA,"9189"
46060,"9191"
46060,"9191"
46060,"9191"
46060,"9191"
NA,"9192"
NA,"9192"
NA,"9192"
NA,"9192"
NA,"9192"
NA,"9192"
NA,"9192"
NA,"9192"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
41740,"9193"
42020,"9194"
42020,"9194"
42020,"9194"
42020,"9194"
NA,"9195"
NA,"9195"
NA,"9195"
NA,"9195"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
NA,"9196"
44700,"9197"
44700,"9197"
44700,"9197"
44700,"9197"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
47300,"9198"
31460,"9199"
31460,"9199"
31460,"9199"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
25260,"9200"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
33700,"9201"
NA,"9204"
NA,"9204"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
40900,"9205"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
42020,"9206"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
17020,"9208"
38060,"9209"
38060,"9209"
38060,"9209"
38060,"9209"
38060,"9209"
38060,"9209"
38060,"9209"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
31080,"9211"
NA,"9212"
NA,"9212"
NA,"9212"
NA,"9212"
NA,"9212"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
42220,"9213"
31080,"9214"
31080,"9214"
31080,"9214"
31080,"9214"
31080,"9214"
31080,"9214"
31080,"9214"
31080,"9214"
16180,"9215"
16180,"9215"
16180,"9215"
16180,"9215"
NA,"9216"
NA,"9216"
44700,"9217"
44700,"9217"
44700,"9217"
44700,"9217"
22380,"9219"
22380,"9219"
22380,"9219"
22380,"9219"
22380,"9219"
22380,"9219"
22380,"9219"
22380,"9219"
40900,"9220"
40900,"9220"
40900,"9220"
40900,"9220"
40900,"9220"
46060,"9222"
46060,"9222"
46060,"9222"
46060,"9222"
46060,"9222"
40900,"9223"
40900,"9223"
40900,"9223"
40900,"9223"
NA,"9224"
NA,"9224"
41860,"9225"
41860,"9225"
41860,"9225"
41860,"9225"
20940,"9226"
20940,"9226"
20940,"9226"
20940,"9226"
NA,"9227"
NA,"9227"
NA,"9227"
NA,"9227"
46060,"9228"
46060,"9228"
46060,"9228"
40900,"9229"
40900,"9229"
40900,"9229"
25260,"9230"
25260,"9230"
25260,"9230"
31080,"9231"
31080,"9231"
31080,"9231"
46700,"9232"
46700,"9232"
46700,"9232"
49740,"9233"
49740,"9233"
49740,"9233"
41860,"9234"
40900,"9235"
40900,"9235"
40900,"9235"
33700,"9236"
33700,"9236"
33700,"9236"
12540,"9238"
12540,"9238"
12540,"9238"
43420,"9239"
43420,"9239"
43420,"9239"
NA,"9240"
NA,"9240"
NA,"9240"
27980,"9241"
27980,"9241"
29820,"9242"
29820,"9242"
29820,"9242"
42200,"9243"
47300,"9244"
47300,"9244"
